"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"14",51.3,68440.85,26614.625,25094.9,1135821.85,16497.4375,313561.875,23874.225,248826.0125,62288.95,62027.675,24504.95,255583.225,87762.45,314589.15,27346.1,17315.875,97815.1,375232.5375,207145.1,291392.8,283570.4
"15",53,72532.45,22402.825,20725,1099476.85,12780.5375,312779.475,23453.225,255434.9125,60764.35,57435.075,24725.35,247341.625,82688.45,299123.65,26884.9,16513.475,93300.3,364308.9375,200988.3,282546.4,264636
"16",54.8,66816.65,19915.825,22167.4,1055404.85,13048.0375,302169.075,21086.625,252167.6125,57997.15,59260.275,22579.35,249044.825,82909.25,294632.65,26323.5,16012.275,91698.3,353233.5375,204236.3,275548.8,265499.2
"17",56.6,64009.05,19574.825,26245.1,1050874.85,13134.3375,285061.875,21647.825,240013.2125,59681.75,56532.475,24023.55,242928.025,80101.65,285873.65,23856.5,16774.475,90727.1,358925.7375,197378.7,266563.2,262792.8
"18",58.3,65412.85,19514.625,17890.4,1067471.65,12920.5375,287346.675,19823.025,230763.6125,60363.55,56332.075,22378.75,233041.625,76732.05,284647.65,24959.5,15791.675,90206.7,350033.8375,196454.7,270114.4,258701.6
"19",60.1,63126.65,18712.625,14367.4,989331.55,9357.4375,282714.675,23072.225,234599.9125,63592.75,58357.675,23080.75,232599.225,75388.05,280768.65,24718.9,16613.875,91908.7,350282.0375,192765.9,267304,251922.4
"20",61.9,63467.25,19555.025,17383.4,970915.35,9273.9375,267652.275,20103.825,224518.4125,56152.15,52160.275,21115.35,222952.825,71597.25,273612.15,24317.5,14769.075,84861.5,326073.2375,186327.5,261348.8,247308.8
"21",63.6,61300.85,16887.425,20957.6,921127.75,9273.0375,258045.075,19181.225,206760.6125,54246.35,52942.475,21255.75,212022.425,75328.05,269683.15,22332.3,14467.875,83570.5,329694.6375,183157.9,257617.6,242776
"22",65.4,60057.65,20537.625,17483.6,997116.15,12839.3375,278001.075,21347.425,214388.7125,55068.55,54847.875,22519.35,231115.225,75969.65,272123.15,25120.1,15470.875,85472.7,337190.2375,183318.7,258140,245604.8
"23",67.2,58834.45,20417.425,21266.6,971192.05,12876.8375,272848.275,20184.225,215338.1125,55690.75,52020.075,22459.35,235107.225,73242.45,268344.15,22171.9,14127.075,84911.7,320435.2375,186426.7,253025.6,241712.8
"24",68.9,57831.65,17248.425,17953,935828.45,12933.0375,257604.275,19040.825,213188.1125,53524.75,52180.475,20614.15,219282.425,71597.65,268095.65,22913.9,14668.475,82479.7,321718.3375,185223.5,240631.2,238184
"25",70.7,56808.65,19174.025,17162.1,900110.65,7469.3375,254576.275,19081.025,194851.7125,52862.55,49332.475,20633.95,203779.225,67646.25,250701.65,21429.7,13666.075,80126.7,300221.5375,173490.7,237402.4,219412
"26",72.5,52857.65,17168.225,13183.9,873348.45,11804.0375,243083.475,19823.025,196322.6125,48911.55,50836.675,21335.95,210378.425,70654.85,251890.65,20426.7,12963.875,80427.3,291340.5375,169699.5,230202.4,228718.4
"27",74.2,53800.25,16787.025,17600.5,862882.45,9301.1375,247354.675,18639.625,193402.6125,50636.55,47828.275,20593.75,197580.825,63053.45,249587.65,21630.3,14507.875,80527.5,298553.1375,171685.9,224405.6,218549.6
"28",76,53920.45,15704.225,14004.4,869414.15,9294.6375,245589.075,18639.625,189642.1125,48370.15,46384.275,20834.55,204200.025,64156.85,248410.15,21550.1,14909.275,84691.1,298366.7375,177963.5,229640.8,222882.4
"29",77.8,52536.25,17749.825,14105.7,878419.35,9316.1375,252249.075,16975.025,190283.8125,48069.75,49292.475,22639.55,201692.825,65139.45,242494.15,23355.1,14207.275,77073.5,291789.3375,170542.7,224587.2,208621.6
"30",79.5,52115.65,16426.025,23118.9,839233.45,12157.9375,232574.675,17195.825,180119.5125,50315.35,45160.675,20674.15,188396.825,63534.85,235498.65,22171.7,12663.075,75201.9,281154.2375,166170.7,219612.8,206836.8
"31",81.3,53179.05,16386.025,15967.1,855149.25,5952.4375,239553.875,17977.825,192186.3125,47226.75,46404.475,18909.15,204120.025,67125.25,243331.15,21349.3,13645.675,79506.3,299963.9375,179147.5,227635.2,222219.2
"32",83.1,48686.25,16285.625,21717.3,855465.15,9386.4375,239272.275,18579.625,188838.3125,49754.15,48369.875,20834.75,201372.025,63695.65,246397.15,21128.7,13425.275,78625.7,304452.5375,178786.7,239047.2,228438.4
"33",84.8,54863.25,17689.425,17383.4,878418.35,11932.9375,255057.875,19301.625,188959.1125,52020.35,48069.075,19089.55,204621.625,66563.25,247986.15,21590.3,13124.275,78344.9,301220.2375,175135.5,226372,215181.6
