"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"31",54.8,10749.8,3489.4,75458.3,9225536.1,4485.2,3609.5,11431.4,255366.9,15563,1203,2266.2,1704.2,3507575.7,87.5,300.2,1202.8,390,35881.3,380.6,0,167
"32",56.6,11291.2,3569.6,71906,8667798.7,0,4110.8,12910.5,251778.7,15242,1328,2065.4,2125.4,3773676.9,150,225.5,1343.2,230,39469.4,300.4,0,0
"33",58.3,11431.4,3629.6,68282,10409438.3,4485.2,4261.3,13010.8,255366.9,18391,902,2045.2,1563.8,4748740.6,162.6,100,1223,250,35881.3,450.5,0,0
"34",60.1,11652,3028,71870.1,8894639.3,4485.2,3459,11757.5,251814.6,15162,1142.6,1985.2,1985,3292454.4,87.5,325.5,1343.4,390,39469.4,460.8,0,75
"35",61.9,11271.2,2626.8,71870.1,9718616.3,0,3810.3,12208.5,248154.7,15522.8,1002.3,2225.8,1584,3762073,175,40,1102.6,310,39469.4,275.5,0,0
"36",63.6,11291,2165.8,68282,9394680.8,4485.2,3449,12234,240978.5,15783.6,1779.3,1864.6,1904.6,4677587.8,175,125.3,1453.8,310,35881.3,220,0,0
"37",65.4,11030.2,2446.4,68282,8423160.2,7176.3,3359,10528.8,248190.6,16285,1002.2,1784.4,1644,3629818.3,137.5,160,1263.2,160,35917.1,300.5,0,0
"38",67.2,11211,2145.6,71870.1,8369266.4,4485.2,4136.3,11381.3,237390.4,14981.4,1323.4,2165.4,2045.4,3215710,125,220.2,1283,390,46681.5,360.6,0,0
"39",68.9,10970.4,2466.4,68317.9,8214546.1,0,3484.3,14013.8,244566.6,14941.4,1343,2466.2,1844.6,4820395.5,75,250.3,1182.8,487.5,35881.3,601.2,0,0
"40",70.7,11331.2,2386.4,71906,7635172,11960.4,3384,13010.8,240978.5,15402.6,1729.3,2431,1744.6,2835452.1,87.5,180.2,1222.8,300,28705,400.8,0,33.3
"41",72.5,11170.6,2085.2,71870.1,8135392,5980.2,4136.3,12860.5,240978.5,17588.8,1122.6,2065.4,1704.4,3719179.8,150,340.4,1503.4,400,35881.3,320.2,0,0
"42",74.2,10769.6,1744.4,68282,7584866,0,3559.8,13161.3,241014.4,14800.8,952.3,2386.2,1543.8,2535157.3,100,125,1343.4,310,28705,320.4,0,0
"43",76,10489,2346.2,68282,5972829.5,7176.3,2707,13437,237390.4,15262.4,962,2085.4,1584,2257459.5,184.9,140,1223.2,510,32293.1,220,0,0
"44",77.8,9907.4,1764.6,68246.1,5541070.4,0,4085.8,12960.8,240978.5,14159,942,2085.6,1684,2552819.2,75,325.5,1363.2,450,21528.8,100,0,0
"45",79.5,9686.8,1523.6,68282,6116713.4,5980.2,3128.2,13286.8,244602.5,16405.6,1343.4,1543.8,1563.8,2272411.1,87.5,180,1323.2,360,25116.9,380.6,0,0
"46",81.3,10509,2406.2,68282,5724495.4,0,3985.8,14239.3,230178.2,15523,1228,1965,1664,2608639.4,137.5,75,962.2,420,21528.8,425.8,0,0
"47",83.1,10869.8,1503.6,64693.9,5958405.1,0,4236.3,13312,240978.5,14780.8,1428.5,1343.4,1403.4,2046956.2,62.5,120,1102.4,290,25116.9,180,0,0
"48",84.8,11030.4,1403.4,71870.1,6253456.8,0,4010.8,12559.5,230178.2,16405.4,942,1925,1624,2373605.5,212.5,100,1403.6,380,21528.8,501,0,0
