Temps;Li7;B11;Na23;Mg24;Al27;Ca43;Cr52;Mn55;Fe57;Co59;Ni62;Cu63;Cu65;Zn66;Zn68;As75;Rb85;Sr86;Y89;Zr90;Cd111;Sn117;Sb121;Cs133;Ba138;La139;Ce140;Pr141;Pb208
179,792;267,3;534,3;573912,0;13540,5;80199,0;1576,2;732864,0;33334,5;3796,5;1598,0;249,0;399,0;149,0;349,0;23936,5;149,0;99,0;24837,5;0,0;2797,0;199,0;0,0;199,0;49,5;49,5;49,5;49,5;0,0;99,5
181,186;133,3;334,0;591312,0;13391,0;75946,0;1274,3;742848,0;33184,5;3047,5;1998,0;799,0;499,0;299,0;299,0;23487,0;0,0;49,5;26269,5;49,5;2947,0;99,5;0,0;99,5;0,0;0,0;0,0;0,0;49,5;0,0
182,580;267,0;267,3;599712,0;12341,5;80049,0;938,8;761880,0;31885,0;3697,0;2447,5;499,0;799,0;49,5;299,5;23986,5;0,0;149,5;21132,2;49,5;2697,0;49,5;0,0;99,5;0,0;99,0;0,0;0,0;0,0;0,0
183,973;400,7;467,3;574416,0;14290,0;74095,0;1375,0;742928,0;33884,5;4296,5;2148,0;649,0;699,0;349,0;399,0;23286,5;0,0;99,5;21889,8;0,0;2597,5;0,0;0,0;149,0;49,5;49,5;0,0;0,0;0,0;49,5
185,367;467,7;267,0;582504,0;14540,0;77147,0;1811,0;744240,0;34284,5;3197,0;2347,5;349,0;799,0;49,5;499,0;24686,5;0,0;49,5;21384,5;0,0;3397,0;49,5;0,0;49,5;49,5;49,5;0,0;0,0;99,0;0,0
186,761;200,3;334,0;553200,0;12991,0;77747,0;1576,2;740384,0;32135,0;4996,0;1998,0;849,0;549,0;199,0;299,5;24786,0;149,5;149,0;24669,0;0,0;2697,5;49,5;49,5;99,0;0,0;49,5;0,0;49,5;99,5;49,5
188,154;267,0;133,3;545216,0;12541,0;76096,0;1375,0;737408,0;35034,5;4596,0;1798,5;399,0;549,0;149,0;499,0;25636,5;449,0;149,0;22563,7;49,5;3047,0;0,0;49,5;49,5;49,5;99,5;0,0;0,0;0,0;0,0
189,548;267,3;334,0;551576,0;12791,0;76796,0;1240,8;765680,0;32634,5;5045,5;1997,5;699,0;1099,0;349,0;99,5;25835,5;0,0;0,0;25090,5;99,5;3446,5;0,0;0,0;0,0;99,5;0,0;0,0;49,5;0,0;0,0
190,942;133,3;334,0;573808,0;11092,0;74395,0;1542,7;759912,0;33034,5;3946,5;1498,0;699,0;649,0;199,0;199,0;23786,5;49,5;249,0;23321,7;199,5;2198,0;0,0;0,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0
192,336;400,7;400,7;539152,0;11042,0;75245,0;1375,2;755072,0;30835,0;4096,0;2048,0;749,0;549,0;399,0;399,0;22887,0;49,5;49,5;21974,2;0,0;2797,5;0,0;49,5;0,0;0,0;99,5;0,0;0,0;0,0;0,0
193,729;66,7;534,3;553608,0;14440,0;74495,0;1341,2;753488,0;33684,5;4146,5;1948,0;349,0;899,0;449,0;399,0;26985,5;99,5;49,5;25174,2;0,0;2597,5;0,0;0,0;149,5;99,5;149,5;0,0;0,0;0,0;49,5
195,123;400,7;66,7;543800,0;11642,0;78898,0;1576,5;754352,0;32985,0;3297,0;1648,0;649,0;899,0;199,0;199,0;23137,0;0,0;49,5;22311,0;49,5;3646,5;0,0;0,0;49,5;49,5;99,5;0,0;0,0;0,0;0,0
196,517;334,0;467,3;548240,0;14040,5;76896,0;1240,8;742088,0;34784,5;4646,0;2398,0;749,0;899,0;199,0;749,0;24786,0;0,0;49,5;22816,3;99,5;2497,5;49,5;0,0;49,5;49,5;0,0;0,0;0,0;0,0;49,5
197,910;200,3;267,0;548448,0;11841,5;74695,0;1744,2;759440,0;32934,5;4396,0;1648,0;749,0;849,0;249,0;249,0;25785,5;199,5;199,0;17595,2;49,5;2797,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
199,304;334,0;400,7;538248,0;12691,0;77097,0;1240,8;756800,0;35534,5;4296,0;2098,0;749,0;699,0;199,0;649,0;23736,5;49,5;99,0;24079,5;0,0;2897,5;49,5;99,0;99,0;0,0;0,0;0,0;0,0;99,5;99,0
200,698;133,3;334,0;545416,0;13390,5;75996,0;1475,7;741288,0;33085,0;3847,0;1548,0;399,0;699,0;99,5;449,0;24336,5;0,0;249,0;23490,0;49,5;2498,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
202,092;401,0;334,0;546836,0;12791,0;76146,0;1408,3;756320,0;37034,0;3846,5;1898,0;949,0;699,0;299,0;449,0;25185,5;49,5;0,0;21300,3;0,0;2897,5;0,0;49,5;149,5;49,5;0,0;0,0;0,0;0,0;0,0
203,485;267,0;334,0;559168,0;11841,5;77548,0;1710,3;753448,0;33634,5;3147,0;1998,0;549,0;749,0;249,0;199,5;26685,5;0,0;0,0;23069,0;0,0;3197,0;49,5;0,0;99,5;0,0;49,5;0,0;0,0;0,0;0,0
204,879;467,3;66,7;539664,0;13990,5;77947,0;1173,8;756624,0;35534,0;4246,5;1798,0;699,0;699,0;299,0;299,0;27186,0;99,5;0,0;22142,7;99,5;3547,0;0,0;99,5;0,0;0,0;49,5;0,0;0,0;0,0;99,5
206,273;333,7;200,3;549864,0;13440,5;81300,0;1375,2;744936,0;33834,5;3597,0;1848,0;1198,5;499,0;49,5;349,0;24886,0;0,0;49,5;22395,3;0,0;2447,5;99,5;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
207,667;66,7;601,3;534512,0;11541,5;79248,0;1140,3;754160,0;32384,5;4196,0;1698,5;749,0;1298,0;199,0;399,0;27535,5;49,5;99,5;24837,7;49,5;3097,0;0,0;0,0;99,0;149,5;49,5;0,0;0,0;0,0;0,0
209,060;668,0;534,3;557040,0;14140,5;78048,0;1341,5;746384,0;34934,5;4945,5;2097,5;249,0;549,0;349,0;449,0;26685,5;0,0;49,5;21300,5;0,0;3896,5;149,0;99,5;99,5;49,5;0,0;0,0;0,0;0,0;0,0
210,454;200,3;601,3;553600,0;12341,5;74245,0;1106,7;756216,0;35934,5;4696,0;2497,5;999,0;649,0;99,0;399,0;22686,5;0,0;0,0;23995,3;0,0;3297,0;0,0;0,0;199,0;0,0;0,0;0,0;0,0;0,0;0,0
211,848;401,0;133,3;565120,0;13041,0;79149,0;1106,7;768296,0;35334,5;3346,5;1948,0;499,0;899,0;299,0;249,0;27386,0;0,0;149,5;21553,0;0,0;1648,0;49,5;99,0;49,5;99,5;0,0;0,0;0,0;0,0;0,0
213,241;267,3;267,0;554008,0;12641,0;72343,0;1844,8;756696,0;35434,5;3996,5;2897,0;399,0;449,0;349,0;249,0;24286,0;199,0;0,0;20710,7;99,5;2697,5;0,0;0,0;49,5;49,5;49,5;0,0;0,0;0,0;99,0
