"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"11",47.7,-1714.725,779.5625,-1877.2,3988694.6,2521.9625,-449.875,-96.8249999999998,34732.3,-541.699999999999,77.625,-96.6374999999998,548.925,2113959.75,-3.125,72.575,150.55,-17.8125,40131.3125,-88.2625,-4.1625,0
"12",49.5,-1694.525,739.5625,5149.1,4118799.3,-986.8375,-299.375,-197.325,34802.4,-2165.9,-97.675,640.4625,288.325,2021191.75,9.375,-27.625,-225.55,12.1875,43675.1125,-68.2625,-4.1625,0
"13",51.3,-1394.125,880.1625,1631.6,3978098.2,-986.8375,-500.175,-247.325,34767.3,-1083.3,-197.875,204.1625,709.525,2080762.95,71.875,92.575,-125.15,62.1875,40131.3125,157.2375,-4.1625,0
"14",53,-1774.925,839.7625,1631.6,3918239.1,-986.8375,-650.375,328.875,34767.3,-1644.3,-208.275,139.2625,448.925,2147777.35,96.875,-27.625,55.25,72.1875,47148.8125,52.1375,-4.1625,0
"15",54.8,-1072.925,980.1625,-1877.2,4382727.4,-986.8375,-525.175,-1666.525,41855,-862.299999999999,-148.075,-16.6374999999998,569.125,2180129.35,46.875,112.575,-105.35,62.1875,50692.6125,-48.0625,-4.1625,0
"16",56.6,-992.724999999999,839.7625,-1912.2,4301850.5,2521.9625,-324.675,304.175,31223.5,-1002.9,-298.375,-111.7375,609.325,2135214.15,109.375,-2.625,-165.35,-17.8125,47148.8125,-43.2625,-4.1625,0
"17",58.3,-1313.725,819.7625,5149.1,4227921.2,-986.8375,-595.575,-899.325,38311.2,-1403.9,-288.675,189.2625,448.925,2232641.35,71.875,12.575,-245.75,-27.8125,47183.9125,-93.2625,-4.1625,0
"18",60.1,-1093.125,879.7625,-1912.2,4643146.7,-986.8375,-374.675,-448.125,38311.2,-842.299999999999,-428.675,43.9625000000001,348.525,1992388.95,46.875,-27.625,-85.35,-7.8125,47183.9125,82.0375,-4.1625,0
"19",61.9,-1654.525,1020.4625,-1877.2,3890099.1,4861.0625,-249.375,228.675,38276.1,-421.1,77.825,-36.2375,548.925,2381300.55,46.875,-47.625,-105.35,92.1875,47148.8125,107.2375,-4.1625,20
"20",63.6,-752.125,679.3625,5149.1,4284236.6,-986.8375,-500.175,-1064.725,31258.6,-1504.3,-208.075,113.9625,729.725,1999642.95,84.375,-47.625,-105.35,42.1875,47183.9125,-68.2625,-4.1625,0
"21",65.4,-852.125,779.7625,-1877.2,3517153.9,-986.8375,-274.375,-743.925,34767.3,-1383.7,-268.275,-56.8374999999999,549.125,1924379.05,121.875,-27.625,-65.15,2.1875,40131.3125,-134.9625,-4.1625,0
"22",67.2,-1935.525,739.3625,-5421,3650942.2,4861.0625,-550.175,-322.825,20662.2,-1283.7,12.5250000000001,-217.0375,248.325,2078539.45,46.875,12.575,14.85,2.1875,43675.1125,-28.2625,-4.1625,0
"23",68.9,-1875.325,538.9625,-5421,2845088.1,-986.8375,-474.875,454.375,20662.2,-661.9,-128.075,63.7625,328.525,1588775.75,46.875,-77.625,35.25,4.6875,29605.1125,11.7375,-4.1625,0
"24",70.7,-1494.125,538.9625,-1877.2,2524879.4,3399.0625,-600.375,-824.325,17153.4,-1002.7,-148.075,-136.7375,388.725,1323294.15,71.875,247.875,-105.35,12.1875,33113.8125,-8.26249999999999,-4.1625,0
"25",72.5,-1674.525,679.1625,5105.3,2630457.6,2521.9625,-836.175,-498.325,13679.8,-2466.9,-67.875,38.7625,148.125,1469844.55,34.375,22.675,100.25,72.1875,29605.1125,-28.0625,-4.1625,0
"26",74.2,-832.325,679.3625,-5421,2750105.8,3399.0625,-575.675,-342.925,13644.7,-2065.9,-67.675,189.2625,588.925,1609124.05,-3.125,72.675,95.45,62.1875,33113.8125,-28.0625,-4.1625,0
"27",76,-1333.725,699.3625,-1842.1,3650872.1,-986.8375,-550.175,-723.825,20697.3,-1103.3,-107.875,-61.5374999999999,388.725,1640679.75,84.375,-27.625,-49.95,-20.3125,43640.1125,71.7375,-4.1625,0
"28",77.8,-1814.925,739.5625,-8894.7,2933122.2,-986.8375,-976.375,-1004.525,20697.3,-1263.5,-248.375,264.4625,368.325,1631809.35,84.375,-27.625,-205.75,-27.8125,33113.8125,-48.2625,-4.1625,0
"29",79.5,-1514.325,1040.1625,763.199999999997,2630457.6,-986.8375,-124.175,-1185.125,13644.7,-1564.5,-128.075,314.7625,167.725,1460929.35,59.375,97.675,-25.35,-37.8125,29605.1125,157.2375,-4.1625,0
"30",81.3,-832.325,779.5625,-1877.2,2655159.1,-986.8375,-474.875,-1325.325,6592.10000000001,-1383.9,102.825,63.7625,689.525,1531367.95,9.375,-27.625,-205.55,-27.8125,33113.8125,72.1375,-4.1625,0
"31",83.1,-2015.725,1270.9625,-8894.7,2940069.9,-986.8375,-399.875,1231.375,17153.4,-1724.9,-288.275,-437.4375,549.125,1690721.35,-15.625,-47.625,55.25,92.1875,43675.1125,-48.2625,-4.1625,0
"32",84.8,-511.525,498.7625,-1912.2,3752907,-986.8375,-525.175,-598.325,24206,-1163.3,-388.675,23.7625,529.125,1377620.85,46.875,47.375,-24.95,-20.3125,36622.6125,-88.2625,-4.1625,0
