"","","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"23",68.9,NA,0.000296190135625469,NA,1,NA,NA,NA,NA,NA,NA,NA,0.00013794124521095,0.502707988929762,2.53252929484191e-05,NA,NA,NA,0.0102726505903826,NA,0,NA
"24",70.7,NA,0.000260515745226493,NA,1,NA,NA,NA,NA,NA,NA,NA,0.000113445989973432,0.415578026160571,NA,NA,NA,NA,0.0114945954704298,NA,0,NA
"25",72.5,NA,0.000291079150092608,NA,1,NA,NA,NA,NA,NA,NA,NA,0.00016340369322105,0.417794037873789,NA,NA,NA,NA,0.0102638939279859,NA,0,NA
"26",74.2,NA,0.000170692997745507,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.661662910691448,NA,NA,NA,NA,0.0115493550515169,NA,0,1.52452875022582e-05
"27",76,NA,0.000244479560268806,NA,1,NA,NA,NA,NA,NA,NA,NA,9.85261807341121e-05,0.301913363762151,1.53792345112179e-05,NA,NA,NA,0.00889679609868962,NA,0,NA
"28",77.8,NA,0.000223160115962692,NA,1,NA,NA,NA,NA,NA,NA,NA,0.000126061811056397,0.458389596606991,NA,NA,NA,NA,0.0105064947600827,NA,0,NA
"29",79.5,NA,0.000144479616708182,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.362389822373841,NA,NA,NA,NA,0.0103883069184749,NA,NA,NA
"30",81.3,NA,0.000160758925625601,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.398076986885992,NA,NA,NA,NA,0.00974744526509826,NA,0,NA
"31",83.1,NA,0.00013243188026402,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4507219865991,NA,NA,NA,NA,0.0112759551123113,0.000193333598388357,0,NA
"32",84.8,NA,0.000215406378373403,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.387855469798919,NA,NA,NA,NA,0.0117705853198415,NA,0,NA
