Temps;Li7;B11;Na23;Mg24;Al27;Ca43;Cr52;Mn55;Fe57;Co59;Ni62;Cu63;Cu65;Zn66;Zn68;As75;Rb85;Sr86;Y89;Zr90;Cd111;Sn117;Sb121;Cs133;Ba138;La139;Ce140;Pr141;Pb208
139,374;61343,3;26213,3;404322400,0;207395,6;27003680,0;812514,1;819704,0;231046,0;9642,5;172308,0;5945,0;123052,0;50834,5;41834,0;66090,5;36934,0;232654,0;96472,7;302768,0;137778,0;26735,5;37584,0;109281,0;521840,0;306336,0;338012,0;338720,0;438208,0;345308,0
140,767;60740,0;23671,3;399924800,0;204529,5;26387648,0;799671,4;823216,0;220860,0;9093,0;164588,0;6195,0;115390,0;49734,5;42034,0;73845,0;33534,0;225926,0;93184,0;300204,0;136976,0;23436,0;36734,0;106777,0;491360,0;315036,0;328008,0;341988,0;431556,0;340432,0
142,161;61477,3;23671,7;391236672,0;191632,8;25295244,0;790135,8;828776,0;210924,0;10142,5;165992,0;6294,5;110934,0;46534,0;39634,0;71694,0;35084,0;213934,0;93690,0;293620,0;135824,0;23436,5;34834,0;104575,0;487876,0;310260,0;326800,0;326548,0;427476,0;324084,0
143,555;61611,0;23404,0;384115456,0;308183,9;24867110,0;764945,1;834488,0;216494,0;10442,5;162382,0;6095,0;104975,0;44584,0;35834,0;69693,5;33034,0;208716,0;88714,0;280256,0;134473,0;23036,0;33634,5;106227,0;508668,0;299404,0;307996,0;331732,0;444004,0;311412,0
144,949;59870,0;23069,7;376243648,0;187200,1;24656478,0;748207,9;814320,0;218402,0;9642,5;150504,0;5246,0;104875,0;46434,0;29834,5;65240,5;32084,0;207564,0;91919,0;276740,0;133569,0;22186,5;34034,0;99869,0;489440,0;306540,0;315936,0;319408,0;437556,0;311268,0
146,342;58531,3;25075,7;362265600,0;191324,5;25583124,0;749173,3;826360,0;217748,0;10942,0;157370,0;5595,5;108380,0;41784,0;31384,0;60837,5;35934,0;207462,0;98834,0;284628,0;138980,0;21437,0;32134,0;97366,0;464172,0;304932,0;319560,0;323328,0;422840,0;307344,0
147,736;57996,7;22935,7;380970400,0;190306,0;26056412,0;802041,5;865152,0;221362,0;9692,5;165388,0;6744,5;100019,0;44284,0;31284,0;57437,0;28934,5;179626,0;83402,3;251628,0;108781,0;16639,0;22537,0;72244,0;326348,0;202446,0;204000,0;196326,0;252332,0;170904,0
149,130;16782,7;7019,7;107748784,0;63045,8;7186400,0;189809,5;743016,0;79199,0;4046,5;33234,0;2098,0;20237,5;8593,5;5495,5;34984,5;4646,0;31284,0;34102,2;38534,0;20737,0;1698,0;3696,5;10692,0;52485,0;32634,0;29235,0;30484,5;39134,0;22786,5
150,523;2406,3;1671,0;13300970,0;16976,8;1065448,0;27147,3;722088,0;39284,0;4196,5;4146,5;699,0;3697,0;1448,0;1048,5;26685,5;649,0;6295,0;26858,7;5395,5;6245,0;349,0;699,0;1898,0;7594,0;4895,5;5045,5;5495,5;6944,5;2997,0
151,917;868,7;668,3;3008192,0;12691,0;263782,0;6407,5;717440,0;38784,0;3596,5;1098,5;899,0;799,0;599,0;449,0;27635,5;299,0;1398,0;21721,7;849,0;2547,5;49,5;149,5;149,5;1398,5;1248,5;1298,5;1548,0;1348,5;1098,5
153,311;401,0;467,7;1047248,0;11641,5;129163,0;2415,2;722112,0;37534,5;4246,5;799,0;499,0;1098,5;349,0;499,0;28135,5;149,0;599,0;23995,5;199,0;3097,0;49,5;49,5;99,5;249,5;349,5;349,0;249,0;749,0;199,0
154,705;467,7;334,0;671968,0;10692,0;97115,0;1744,3;745416,0;33484,5;4496,5;699,0;899,0;699,0;349,0;449,0;24036,5;99,5;0,0;22563,7;99,0;3247,0;0,0;0,0;199,0;249,0;299,0;149,0;199,0;49,5;99,0
156,098;267,0;467,7;538060,0;11591,5;86254,0;1542,5;738504,0;34334,5;3197,0;199,5;599,0;899,0;49,5;549,0;26735,5;99,5;0,0;21047,8;49,5;2847,5;49,5;49,5;249,0;99,5;149,5;0,0;0,0;49,5;0,0
157,492;400,7;401,0;495372,0;11092,0;84353,0;1509,0;734648,0;35934,5;3946,5;399,0;849,0;749,0;349,0;299,0;27286,0;49,5;149,5;22311,0;99,0;2897,0;0,0;0,0;49,5;149,5;0,0;49,5;99,5;0,0;49,5
158,886;333,7;601,3;454592,0;12241,0;81651,0;1173,8;752864,0;39784,0;3596,5;349,0;399,0;699,0;299,0;299,0;26686,5;99,5;49,5;21805,7;0,0;3247,0;49,5;0,0;249,5;49,5;0,0;49,5;0,0;0,0;0,0
160,280;200,3;467,7;454192,0;12741,0;79649,0;1240,8;736856,0;37934,0;3547,0;399,0;599,0;649,0;149,5;149,5;27436,0;0,0;249,0;25426,8;249,0;2347,5;49,5;49,5;0,0;199,5;0,0;0,0;0,0;0,0;0,0
161,673;133,7;601,3;410948,0;12241,5;82652,0;1308,0;748504,0;36484,5;3097,5;299,0;399,0;349,0;149,5;349,0;28186,5;0,0;49,5;24837,5;49,5;2897,5;0,0;49,5;49,5;99,5;49,5;99,5;0,0;49,5;149,5
163,067;66,7;1002,3;423040,0;11891,5;78598,0;1039,5;765560,0;32784,5;3796,5;399,0;499,0;399,0;549,0;199,0;26235,5;49,5;199,0;22900,5;99,0;2048,0;99,5;0,0;0,0;99,5;0,0;0,0;0,0;49,5;49,5
164,461;267,0;400,7;438560,0;13141,0;78899,0;1408,7;751720,0;37834,0;3397,0;499,0;749,0;949,0;299,0;649,0;27985,5;199,0;149,5;22648,2;49,5;2447,5;149,5;49,5;149,0;149,0;0,0;0,0;49,5;0,0;0,0
165,854;133,3;400,7;447636,0;12591,0;81600,0;938,8;731120,0;37384,0;3496,5;299,0;449,0;699,0;549,0;299,0;28935,5;0,0;149,5;24500,5;99,5;2148,0;0,0;99,5;49,5;49,5;0,0;0,0;0,0;0,0;149,0
167,248;66,7;334,0;422536,0;12241,0;79699,0;1375,0;734960,0;39134,0;3147,0;149,5;599,0;999,0;199,5;199,5;25935,5;0,0;49,5;21468,8;0,0;2847,5;149,0;49,5;99,5;149,5;199,0;0,0;0,0;0,0;0,0
168,642;334,0;668,0;412156,0;11291,5;77547,0;1207,3;752096,0;34884,5;4196,0;299,0;499,0;649,0;499,0;449,0;27036,0;149,5;49,5;24248,0;0,0;2747,0;49,5;0,0;99,5;99,5;0,0;0,0;0,0;0,0;0,0
170,036;133,3;400,7;411356,0;12091,5;75996,0;1006,0;747000,0;38384,5;3247,0;249,0;449,0;848,5;249,0;599,0;26636,0;49,5;49,5;21300,7;0,0;2547,5;49,5;0,0;99,0;0,0;49,5;0,0;0,0;0,0;99,5
171,429;133,7;401,0;430196,0;12691,0;80350,0;1375,0;762184,0;35584,5;4246,5;249,5;799,0;849,0;299,0;449,0;27286,0;99,5;49,5;24332,2;0,0;3197,0;0,0;249,5;49,5;49,5;49,5;0,0;0,0;0,0;0,0
172,823;334,0;668,0;426972,0;13740,5;80099,0;771,0;743064,0;36084,5;3796,5;299,0;549,0;749,0;149,0;349,0;26535,5;99,5;249,5;22058,3;0,0;3097,0;49,5;49,5;0,0;149,0;49,5;0,0;0,0;0,0;0,0
174,217;200,3;267,0;442692,0;12841,0;76446,0;771,3;754200,0;35084,5;3247,0;449,0;449,0;1098,5;199,0;349,0;26735,5;0,0;49,5;23153,2;49,5;2597,5;0,0;0,0;99,0;0,0;0,0;49,5;0,0;0,0;49,5
175,610;133,7;200,3;409340,0;13190,5;81801,0;905,3;745976,0;35184,5;4696,0;249,0;549,0;1198,5;249,0;349,5;28035,5;0,0;0,0;23237,3;149,0;2597,5;0,0;49,5;49,5;49,5;0,0;0,0;0,0;0,0;49,5
177,004;66,7;401,0;419612,0;11641,5;87806,0;1207,2;760048,0;36534,5;4296,0;299,0;449,0;799,0;149,0;199,5;25635,5;99,0;49,5;22648,0;49,5;3896,5;49,5;99,5;49,5;0,0;149,0;0,0;0,0;0,0;0,0
178,398;133,7;267,0;440480,0;11941,5;74895,0;1207,2;759632,0;34184,5;3546,5;149,5;649,0;699,0;399,0;49,5;28084,5;49,5;49,5;20963,5;49,5;3347,0;149,5;0,0;249,0;99,5;49,5;0,0;0,0;0,0;149,5
179,792;267,0;534,3;417296,0;12691,0;83652,0;1140,2;757928,0;34434,5;3647,0;199,0;349,0;499,0;449,0;249,0;27385,5;149,5;0,0;23069,2;0,0;2897,0;99,5;0,0;99,0;99,0;0,0;0,0;0,0;0,0;0,0
181,185;334,0;668,0;430804,0;12841,0;80399,0;1274,5;744880,0;38634,0;3746,5;199,0;499,0;699,0;249,0;449,0;27485,5;49,5;99,5;23490,0;0,0;2197,5;149,0;0,0;0,0;99,0;0,0;0,0;0,0;49,5;0,0
182,579;467,3;267,0;417500,0;13190,5;82451,0;1039,5;776840,0;37084,5;4096,5;399,0;449,0;699,0;349,0;399,0;26536,0;49,5;0,0;21805,7;0,0;3397,0;49,5;49,5;99,0;99,5;49,5;0,0;0,0;0,0;0,0
183,973;267,0;467,3;433424,0;12891,0;82702,0;1408,7;761984,0;38184,0;3696,5;199,0;349,0;799,0;299,0;499,5;26385,5;0,0;49,5;23237,5;149,0;4296,0;49,5;0,0;49,5;0,0;0,0;0,0;0,0;49,5;0,0
185,366;401,0;601,3;428384,0;13141,0;74845,0;1005,8;736872,0;39334,0;3397,0;299,0;399,0;799,0;499,0;199,0;26935,5;299,0;0,0;21047,7;0,0;3297,0;0,0;0,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0
186,760;200,3;467,7;432212,0;11741,5;77847,0;1240,8;756816,0;37134,0;3447,0;549,0;549,0;749,0;399,0;249,0;26586,0;0,0;299,0;21384,5;49,5;2747,5;49,5;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
188,154;267,0;534,7;439168,0;10992,0;76046,0;1341,5;759048,0;36534,0;4896,0;449,0;349,0;949,0;49,5;249,0;27435,5;0,0;49,5;18521,7;0,0;2297,5;49,5;99,5;0,0;0,0;49,5;0,0;0,0;0,0;0,0
189,548;200,3;334,0;413772,0;10292,0;79749,0;1475,8;779632,0;37884,5;4046,0;199,0;499,0;899,0;299,0;249,0;26635,5;0,0;49,5;24921,7;0,0;2747,5;0,0;0,0;0,0;99,0;0,0;0,0;0,0;99,5;0,0
190,941;133,3;601,3;417600,0;12041,0;77047,0;1039,7;750544,0;37284,5;3797,0;149,0;899,0;449,0;349,0;449,0;25685,5;0,0;249,5;21469,0;0,0;2997,0;49,5;149,5;0,0;49,5;0,0;0,0;0,0;0,0;99,5
192,335;200,0;601,0;432116,0;12441,0;79899,0;1475,7;753200,0;37634,5;4246,0;99,0;549,0;499,0;249,0;249,0;25786,0;49,5;49,5;22732,2;149,0;2647,5;0,0;99,5;99,5;0,0;149,0;0,0;0,0;0,0;0,0
193,729;467,7;133,3;426372,0;13390,5;79849,0;1375,2;748008,0;35234,5;4446,5;249,0;599,0;549,0;299,0;349,0;27835,5;199,0;199,0;23405,8;0,0;1748,0;99,5;49,5;99,5;49,5;49,5;0,0;0,0;0,0;0,0
195,123;334,0;534,7;441988,0;12690,5;79849,0;905,3;752896,0;35634,5;4246,5;399,0;1048,5;599,0;199,0;449,0;25935,5;0,0;149,5;22732,2;0,0;2947,0;0,0;49,5;349,0;149,0;0,0;0,0;0,0;0,0;0,0
196,516;0,0;334,0;422536,0;13640,5;79148,0;1274,5;766472,0;37534,5;4296,5;199,0;549,0;749,0;399,0;299,0;27385,5;49,5;249,5;21216,5;0,0;3396,5;49,5;0,0;49,5;0,0;49,5;0,0;0,0;49,5;0,0
197,910;267,0;401,0;433224,0;12491,0;79449,0;1006,0;762672,0;36434,5;3147,0;449,0;849,0;749,0;299,0;49,5;26035,5;49,5;49,5;22058,3;0,0;2547,5;149,5;99,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
199,304;66,7;267,0;414780,0;12041,5;77647,0;1006,0;757240,0;35784,5;4046,5;549,0;499,0;649,0;199,0;149,5;26135,5;49,5;49,5;20711,0;149,0;3047,0;49,5;0,0;0,0;49,5;49,5;0,0;0,0;0,0;0,0
200,697;200,3;601,3;417916,0;13690,5;77397,0;871,8;748200,0;35434,0;3747,0;99,0;449,0;1099,0;449,0;299,0;28935,5;49,5;49,5;22732,2;0,0;2897,5;99,0;49,5;0,0;0,0;0,0;0,0;0,0;0,0;49,5
202,091;467,3;467,7;427580,0;13890,0;77047,0;1140,3;746208,0;38034,0;3946,5;249,0;649,0;899,0;199,0;149,5;26485,5;49,5;49,5;23490,2;149,0;3397,0;0,0;49,5;0,0;149,0;0,0;0,0;0,0;0,0;0,0
203,485;133,3;467,7;432108,0;12341,0;80449,0;1509,2;749672,0;36684,0;3696,5;99,0;299,0;699,0;349,5;449,0;26136,0;0,0;49,5;22479,5;0,0;3147,0;0,0;0,0;49,5;99,5;49,5;0,0;0,0;0,0;0,0
204,879;334,0;400,7;421428,0;14440,0;80349,0;1140,2;777096,0;38734,0;3646,5;749,0;649,0;849,0;49,5;349,0;28235,5;49,5;99,5;21637,2;49,5;2447,5;0,0;0,0;49,5;49,5;0,0;0,0;0,0;0,0;0,0
206,272;133,3;267,0;417396,0;12341,5;85003,0;1140,3;772688,0;40734,0;3397,0;549,0;399,0;549,0;349,0;449,0;27985,5;49,5;249,0;24500,5;99,5;3447,0;0,0;99,5;49,5;49,5;99,5;0,0;0,0;0,0;0,0
207,666;200,3;400,7;421936,0;12441,0;78248,0;704,0;753080,0;38434,0;3247,0;349,0;349,0;649,0;399,0;649,0;27786,0;99,5;99,0;21637,3;49,5;3646,5;49,5;0,0;0,0;99,5;0,0;0,0;0,0;0,0;0,0
209,060;66,7;534,7;430600,0;11141,5;78798,0;1375,2;760456,0;35634,5;2997,5;299,0;699,0;649,0;249,0;499,0;23286,5;0,0;49,5;22310,8;0,0;3197,0;49,5;49,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0
210,453;200,3;802,0;420420,0;12541,0;79799,0;1106,5;760680,0;37934,0;3147,0;249,0;849,0;649,0;449,0;149,0;23936,5;99,0;249,0;26185,0;0,0;3097,0;49,5;49,5;49,5;0,0;99,0;0,0;0,0;0,0;49,5
211,847;0,0;802,0;420520,0;12041,5;81800,0;872,0;757616,0;36484,5;3496,5;199,0;549,0;749,0;249,5;399,0;29685,0;149,5;0,0;24584,8;99,5;3097,0;99,5;49,5;0,0;99,5;0,0;0,0;0,0;0,0;0,0
213,241;66,7;601,3;419820,0;12091,5;77146,0;1073,2;753656,0;36084,5;3247,0;299,0;599,0;899,0;399,0;199,0;25336,0;49,5;149,0;23237,2;149,5;2248,0;0,0;49,5;49,5;49,5;0,0;0,0;0,0;0,0;0,0
