"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"22",67.2,-1687.275,343.45,40276.025,3392755.575,1388.8375,-429.9875,586.45,114534.375,-2283.925,-362.1375,-131.075,348.6625,2085855.525,41.3,89.85,-23.3125,10.3125,35964.7375,42.675,0,0
"23",68.9,-1245.875,664.25,47258.525,3301317.575,5774.8375,-555.4875,-647.55,118008.075,-1923.125,58.6625,44.325,488.8625,1545953.325,52,6.45000000000002,317.8875,10.3125,28947.2375,-72.625,0,0
"24",70.7,-1366.075,739.35,40276.025,3255493.575,-2997.0625,-329.7875,184.95,114499.275,-1802.925,-121.8375,84.7249999999999,273.5625,1521870.125,16.3,-3.84999999999999,77.0875,20.3125,32455.9375,27.375,0,0
"25",72.5,-1366.275,383.65,40241.025,2847460.475,-2997.0625,-755.9875,185.15,114499.275,-1882.925,-282.1375,19.425,488.8625,1395921.325,66.3,56.35,357.8875,-19.6875,25438.4375,-32.625,0,0
"26",74.2,-1506.875,403.65,36732.225,2706689.475,2850.8375,-605.2875,-216.05,110990.575,-1601.925,58.6625,395.425,449.0625,1340961.325,16.3,-43.85,37.0875,20.3125,32491.0375,-32.625,0,0
"27",76,-2248.675,423.65,36767.325,2847390.375,-2997.0625,-555.4875,-291.35,107481.775,-1541.725,-41.5375,144.925,428.8625,1483160.725,53.8,6.15000000000001,-143.5125,0.3125,28947.2375,-32.625,0,0
"28",77.8,-1366.275,644.25,43784.825,3061985.675,-2997.0625,-460.0875,-1088.75,114534.375,-1321.325,204.1625,164.725,248.2625,1622708.525,16.3,36.15,397.8875,107.8125,39473.4375,-7.625,0,0
"29",79.5,-523.875,443.65,36767.325,3009284.075,-2997.0625,-53.7874999999999,9.64999999999964,107481.775,-2344.125,-181.7375,-80.7750000000001,288.4625,1844914.425,-8.7,-83.85,157.4875,170.3125,28947.2375,-52.625,0,0
"30",81.3,-1968.075,423.65,40276.025,2594058.775,1388.8375,-630.7875,160.15,111025.675,-1060.525,-71.5375,-216.275,624.2625,1810689.325,-8.7,-18.85,137.0875,-109.6875,35964.7375,7.375,0,0
"31",83.1,-1506.675,543.85,40241.025,3230931.975,-2997.0625,497.7125,-65.5500000000002,118043.175,-1080.525,28.6625,646.225,448.6625,2016632.925,78.8,-43.85,77.2875,20.3125,32455.9375,-57.625,0,0
"32",84.8,-1306.075,664.25,43784.825,2931916.075,-2997.0625,-1031.4875,59.6499999999996,107481.775,-2404.325,-502.7375,44.325,168.0625,1559009.025,53.8,31.15,-2.91250000000002,-69.6875,28947.2375,-12.425,0,25
