"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"11",47.7,-742.175,863.0375,38084.5625,4885992.025,2192.9375,-321.5625,366.8125,103537.325,388.650000000001,-79.65,409.275,613.0625,1828761.45,33.25,-42.6,-75.1500000000001,-28.75,44479.2125,-121.6625,0,0
"12",49.5,-1845.375,963.0375,41628.3625,4516555.325,2192.9375,-547.2625,-580.9875,99993.525,-814.75,-205.15,158.275,372.4625,1936550.25,120.75,-2.59999999999999,-195.75,-8.75,37426.7125,-88.3625,0,0
"13",51.3,-1664.775,963.0375,41628.3625,4639677.625,-2192.9625,-146.0625,-510.9875,100028.625,-72.75,-320.25,-77.325,653.0625,1676185.45,33.25,-62.6,-175.35,41.25,37426.7125,-113.3625,0,0
"14",53,-1403.975,903.2375,34575.8625,4562274.525,-2192.9625,-848.0625,216.0125,116782.925,-1516.75,-54.35,-36.9250000000002,172.0625,1802054.25,45.75,-22.6,-195.55,-28.75,44444.2125,-108.3625,0,0
"15",54.8,-1323.775,802.8375,38084.5625,3809331.625,-2192.9625,-497.0625,341.5125,96519.825,-1657.15,-330.35,283.775,171.8625,1725516.65,-54.25,37.6,-356.15,43.75,37426.7125,-28.1625,0,0
"16",56.6,-1323.775,727.5375,34575.8625,4604519.625,-2192.9625,-647.5625,-560.9875,103537.325,-1075.55,-320.45,108.475,572.6625,1550777.45,45.75,2.40000000000001,-356.15,21.25,40970.5125,-8.36250000000001,0,0
"17",58.3,-1544.375,602.2375,41628.3625,3932488.825,2192.9375,-497.0625,266.3125,99993.525,-614.549999999999,-500.85,133.475,51.2625,1834233.45,-4.25,97.6,-115.15,121.25,40935.4125,-108.3625,0,0
"18",60.1,-1764.975,782.8375,39838.9625,4403855.125,-2192.9625,-722.7625,-460.6875,100028.625,-1697.15,-99.65,108.475,572.8625,1881267.85,45.75,144.4,-235.75,111.25,44444.2125,162.1375,0,0
"19",61.9,-1644.775,622.2375,34575.8625,3735367.425,-2192.9625,-326.4625,517.0125,99993.525,-1396.35,-380.65,-137.325,232.0625,2063939.65,70.75,37.4,80.3499999999999,-8.75,33917.9125,31.8375,0,0
"20",63.6,-1564.575,702.4375,38084.5625,3837471.925,4824.5375,-422.0625,-821.9875,99993.525,-654.349999999999,-220.05,158.775,432.4625,1653081.45,-4.25,77.7,-54.95,11.25,44444.2125,-113.3625,0,0
"21",65.4,-1684.775,642.4375,38084.5625,4344135.425,3654.9375,-421.7625,-285.1875,100028.625,-1616.95,-440.65,-197.325,111.6625,1305120.35,45.75,-97.6,-315.95,21.25,40970.5125,-63.3625,0,0
"22",67.2,-1724.575,702.7375,38084.5625,3851542.125,-2192.9625,-271.5625,-109.6875,99993.525,-413.949999999999,-355.15,-57.125,151.8625,1748678.25,83.25,17.4,-335.95,101.25,33917.9125,172.2375,0,0
"23",68.9,-2346.575,722.6375,41628.3625,4822694.125,-2192.9625,-597.2625,-1082.3875,96484.825,-2298.75,-460.65,-17.125,247.0625,1664819.05,83.25,-22.6,-115.35,81.25,40935.4125,-108.3625,0,0
"24",70.7,-1564.375,722.6375,44268.7625,4386345.925,-2192.9625,-823.0625,-510.6875,99993.525,-2559.75,-59.65,-177.325,452.6625,1988779.15,-41.75,-42.6,-55.1500000000001,121.25,44444.2125,-88.3625,0,0
"25",72.5,-1644.775,943.2375,44268.7625,4161084.425,-2192.9625,-196.2625,-260.1875,100028.625,-1336.55,-29.15,-157.325,432.4625,1712051.05,20.75,-22.6,-195.55,31.25,33917.9125,-8.36250000000001,0,0
"26",74.2,-1925.375,742.4375,44268.7625,4505924.225,2192.9375,-873.0625,216.0125,96519.825,489.050000000001,-99.85,484.275,372.2625,1482726.25,58.25,144.4,-175.55,41.25,40935.4125,-88.3625,0,0
"27",76,-1444.175,802.8375,38084.5625,4231574.625,-2192.9625,-1048.6625,65.8125,100028.625,-1596.95,-159.85,-217.525,613.0625,1725606.25,20.75,-97.6,-195.35,-28.75,40935.4125,-63.3625,0,0
"28",77.8,-1403.975,782.8375,34575.8625,4157610.625,1315.8375,-547.2625,216.0125,96484.825,-1877.75,-180.05,33.4749999999999,512.6625,1584134.25,2.85,-42.6,-395.95,31.25,40970.5125,61.9375,0,0
"29",79.5,-1323.775,461.6375,41628.3625,4175259.225,-2192.9625,-647.5625,-641.1875,100028.625,-1737.35,-139.85,133.475,211.8625,1570470.25,-11.35,-22.6,125.25,31.25,40935.4125,-88.3625,0,0
"30",81.3,-2105.975,582.2375,44268.7625,3767086.425,-2192.9625,-722.7625,341.5125,100028.625,-1998.35,-440.65,-42.0250000000001,11.2625,1646425.45,20.75,-62.6,-275.95,11.25,33917.9125,11.9375,0,0
"31",83.1,-1724.575,802.6375,34575.8625,4463713.925,1315.8375,-597.2625,592.3125,99993.525,-2238.75,-260.05,83.4749999999999,592.8625,1475001.45,8.25,27.7,-235.75,61.25,33917.9125,-28.3625,0,0
"32",84.8,-1865.175,742.6375,38084.5625,4101330.025,2192.9375,-848.0625,191.3125,100028.625,-1857.75,-260.45,158.475,452.4625,1466214.25,20.75,77.7,-275.95,-28.75,47988.0125,-28.3625,0,0
