"","Temps","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"38",67.2,6437.8,1002.5,42105,3856257,0,2180.5,5264.3,101894.1,13336.6,626.5,1062.4,781.8,1766214.4,137.5,140,561,320,35087.5,360.6,0,0
"39",68.9,5815.8,1022.4,45648.8,4827409,0,1854.8,4291.6,98385.4,11451.8,521,1102.4,877,1682355.2,137.5,100,781.6,300,42105,80,0,0
"40",70.7,6598,1022.4,48289.2,4391060.8,0,1629,4863.3,101894.1,11190.8,922,942.2,1082.6,2006315.3,12.5,80,841.8,340,45613.8,100,0,0
"41",72.5,6517.6,1243,48289.2,4165799.3,0,2255.8,5113.8,101929.2,12414,952.5,962.2,1062.4,1729587.2,75,100,701.4,250,35087.5,180,0,0
"42",74.2,6237,1042.2,48289.2,4510639.1,4385.9,1579,5590,98420.4,14239.6,881.8,1603.8,1002.2,1500262.4,112.5,267,721.4,260,42105,100,0,0
"43",76,6718.2,1102.6,42105,4236289.5,0,1403.4,5439.8,101929.2,12153.6,821.8,902,1243,1743142.4,75,25,701.6,190,42105,125,0,0
"44",77.8,6758.4,1082.6,38596.3,4162325.5,3508.8,1904.8,5590,98385.4,11872.8,801.6,1153,1142.6,1601670.4,57.1,80,501,250,42140.1,250.3,0,0
"45",79.5,6838.6,761.4,45648.8,4179974.1,0,1804.5,4732.8,101929.2,12013.2,841.8,1253,841.8,1588006.4,42.9,100,1022.2,250,42105,100,0,0
"46",81.3,6056.4,882,48289.2,3771801.3,0,1729.3,5715.5,101929.2,11752.2,541,1077.5,641.2,1663961.6,75,60,621,230,35087.5,200.3,0,0
"47",83.1,6437.8,1102.4,38596.3,4468428.8,3508.8,1854.8,5966.3,101894.1,11511.8,721.6,1203,1222.8,1492537.6,62.5,150.3,661.2,280,35087.5,160,0,0
"48",84.8,6297.2,1042.4,42105,4106044.9,4385.9,1604,5565.3,101929.2,11892.8,721.2,1278,1082.4,1483750.4,75,200.3,621,190,49157.6,160,0,0
