"","","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"12",49.5,NA,0.00021322389093064,0.00921683883059708,1,NA,NA,NA,0.0221393335860444,NA,NA,NA,8.2466055034984e-05,0.428767082577473,2.67349763948701e-05,NA,NA,NA,0.008286561285508,NA,0,0
"13",51.3,NA,0.00020756560645741,0.00897225321770066,1,NA,NA,NA,0.0215593912087804,NA,NA,NA,0.000140756007805607,0.361271964450332,NA,NA,NA,NA,0.00806666228238217,NA,0,0
"14",53,NA,0.000197979647005131,0.00757864576332131,1,NA,NA,NA,0.0255975225427716,NA,NA,NA,NA,0.394990314617247,NA,NA,NA,NA,0.00974167868602778,NA,0,0
"15",54.8,NA,0.00021075547603446,0.00999770202469574,1,NA,NA,NA,0.0253377323115049,NA,NA,NA,NA,0.452970972302786,NA,NA,NA,NA,0.00982500768753626,NA,0,0
"16",56.6,NA,0.000158005081800471,0.00750911393932869,1,NA,NA,NA,0.0224860210037654,NA,NA,NA,0.00012436965126411,0.336794622739826,NA,NA,NA,NA,0.00889789073273849,NA,0,0
"17",58.3,NA,0.000153144109697502,0.0105857548113948,1,NA,NA,NA,0.025427542060466,NA,NA,NA,NA,0.466430683372635,NA,NA,NA,NA,0.0104095432489881,NA,0,0
"18",60.1,NA,0.000177761864952358,0.00904638353651563,1,NA,NA,NA,0.0227138773099399,NA,NA,NA,0.000130082049418008,0.427186589159197,NA,NA,NA,NA,0.0100921150306914,NA,0,0
"19",61.9,NA,0.000166579998485691,0.00925634845680542,1,NA,NA,NA,0.0267693947135602,NA,NA,NA,6.21257492494196e-05,NA,NA,NA,NA,NA,0.00908020781918127,NA,0,0
"20",63.6,NA,0.000183046941770134,0.00992438856735089,1,NA,NA,NA,0.0260571352583902,NA,NA,NA,0.000112694635544467,0.430773561945994,NA,NA,NA,NA,0.0115816384767427,NA,0,0
"21",65.4,NA,0.000147886158498385,0.00876689117029541,1,NA,NA,NA,0.0230261295318619,NA,NA,NA,NA,0.30043270347632,NA,NA,NA,NA,0.00943122359036493,NA,0,0
"22",67.2,NA,0.000182456137617864,0.00988813344473027,1,NA,NA,NA,0.0259619450481799,NA,NA,NA,NA,0.454020284147872,NA,NA,NA,NA,0.00880632001396064,NA,0,0
"23",68.9,NA,0.000149841039317417,0.00863176503029829,1,NA,NA,NA,0.0200064160195936,NA,NA,NA,5.12291457007964e-05,0.345205191714289,NA,NA,NA,NA,0.00848807978258418,NA,0,0
"24",70.7,NA,0.000164747038276513,0.0100924011140321,1,NA,NA,NA,0.0227965433437628,NA,NA,NA,0.00010319808508947,0.453402258737721,NA,NA,NA,NA,0.0101324002392721,NA,0,0
"25",72.5,NA,0.000226680692737927,0.0106387561458814,1,NA,NA,NA,0.0240390760636874,NA,NA,NA,0.000103930239290927,0.411443478462949,NA,NA,NA,NA,0.00815121949850849,NA,0,0
"26",74.2,NA,0.000164769193383406,0.00982456878754991,1,NA,NA,NA,0.0214206498334978,NA,NA,NA,8.26162361840428e-05,0.329061514566415,NA,NA,NA,NA,0.00908479824691238,NA,0,0
"27",76,NA,0.000189725473646822,0.00900009237105206,1,NA,NA,NA,0.0236386295562494,NA,NA,NA,0.000144878101966594,0.407792938308396,NA,NA,NA,NA,0.009673801392549,NA,0,0
"28",77.8,NA,0.000188290239420869,0.00831628202316325,1,NA,NA,NA,0.0232067968125322,NA,NA,NA,0.000123307001602633,0.381020348676832,NA,NA,NA,NA,0.00985434091726663,NA,0,0
"29",79.5,NA,0.000110564991326976,0.00997024621866442,1,NA,NA,NA,0.0239574645811363,NA,NA,NA,5.07423583981184e-05,0.376137184631931,NA,NA,NA,NA,0.00980428047554341,NA,0,0
"30",81.3,NA,0.00015455910332612,NA,1,NA,NA,NA,0.0265533130156418,NA,NA,NA,NA,0.437055396200527,NA,NA,NA,NA,0.00900375215044343,NA,0,0
"31",83.1,NA,0.000179813830699287,0.00774598531199555,1,NA,NA,NA,0.02240141879164,NA,NA,NA,0.000132818211462779,0.33044264815873,NA,NA,NA,NA,0.00759858563292673,NA,0,0
"32",84.8,NA,0.000181072358350387,0.00928590536919789,1,NA,NA,NA,0.0243893138055868,NA,NA,NA,0.000110320919614363,0.357497260903797,NA,NA,NA,NA,0.0117005976616086,NA,0,0
